combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
7412	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7413	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	exon_specific
7414	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	intergenic_specific
7415	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7416	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	exon_specific
7417	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	intergenic_specific
7418	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7419	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
7420	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7421	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7422	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intergenic_specific
7423	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7424	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7425	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intron_specific
7426	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7427	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7428	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intergenic_specific
7429	chr16_specific	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7430	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intron_specific
7431	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7432	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intergenic_specific
7433	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7434	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7435	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intergenic_specific
7436	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7437	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7438	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7439	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7440	chr16_specific	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7441	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
7442	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7443	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7444	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7445	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
7446	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7447	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
7448	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	exon_specific
7449	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	exon_specific
7450	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	exon_specific
7451	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intergenic_specific
7452	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	exon_specific
7453	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	exon_specific
7454	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intergenic_specific
7455	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7456	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7457	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
7458	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
7459	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	exon_specific
7460	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
7461	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intergenic_specific
7462	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intron_specific
7463	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
7464	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	exon_specific
7465	chr16_specific	hap1_specific_nonrepetitive	p_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7466	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7467	categorized	hap1_specific_repetitive	inactive_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7468	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7469	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	intron_specific
7470	chr16_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7471	chr16_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
7472	metacentric_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7473	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7474	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7475	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7476	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7477	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intergenic_specific
7478	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7479	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7480	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7481	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7482	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7483	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7484	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
7485	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7486	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7487	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7488	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7489	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7490	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7491	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7492	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7493	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
7494	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7495	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7496	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7497	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7498	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intergenic_specific
7499	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7500	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7501	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7502	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7503	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7504	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7505	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7506	chr16_specific	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7507	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7508	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7509	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7510	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7511	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
7512	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Interspersed_Repeat_multigroup1	exon_specific
7513	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7514	chr16_specific	hap1_specific_nonrepetitive	ct_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7515	chr16_specific	hap1_specific_repetitive	ct_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7516	chr16_specific	hap1_specific_repetitive	ct_specific	TAR1_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7517	chr16_specific	hap1_specific_nonrepetitive	ct_specific	TAR1_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7518	chr16_specific	hap1_specific_repetitive	ct_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7519	chr16_specific	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7520	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7521	chr16_specific	hap1_specific_repetitive	asat_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7522	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7523	chr16_specific	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7524	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7525	chr16_specific	hap1_specific_nonrepetitive	hsat1B_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7526	chr16_specific	hap1_specific_repetitive	hsat1B_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7527	chr16_specific	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7528	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7529	chr16_specific	hap1_specific_repetitive	ct_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7530	chr16_specific	hap1_specific_repetitive	ct_specific	TAR1_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7531	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
7532	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
7533	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7534	chr16_specific	hap1_specific_nonrepetitive	ct_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7535	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7536	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7537	chr16_specific	hap1_specific_nonrepetitive	ct_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7538	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7539	chr16_specific	hap1_specific_nonrepetitive	hsat3_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7540	chr16_specific	hap1_specific_repetitive	hsat3_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7541	chr16_specific	hap1_specific_nonrepetitive	hsat3_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7542	chr16_specific	hap1_specific_repetitive	hsat3_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7543	chr16_specific	hap1_specific_repetitive	hsat_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7544	chr16_specific	hap1_specific_nonrepetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7545	chr16_specific	hap1_specific_repetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7546	chr16_specific	hap1_specific_repetitive	hsat_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7547	chr16_specific	hap1_specific_nonrepetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7548	metacentric_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7549	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7550	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7551	chr16_specific	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7552	metacentric_multigroup1	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7553	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7554	metacentric_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7555	chr16_specific	hap1_specific_nonrepetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7556	chr16_specific	hap1_specific_repetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7557	chr16_specific	hap1_specific_nonrepetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7558	chr16_specific	hap1_specific_repetitive	hor_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7559	chr16_specific	hap1_specific_nonrepetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7560	chr16_specific	hap1_specific_repetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7561	chr16_specific	hap1_specific_repetitive	inactive_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7562	chr16_specific	hap1_specific_nonrepetitive	inactive_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7563	chr16_specific	hap1_specific_nonrepetitive	active_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7564	chr16_specific	hap1_specific_repetitive	active_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7565	chr16_specific	hap1_specific_nonrepetitive	active_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7566	chr16_specific	hap1_specific_nonrepetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7567	chr16_specific	hap1_specific_repetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7568	chr16_specific	hap1_specific_repetitive	centromeric_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7569	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7570	metacentric_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7571	chr16_specific	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7572	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intergenic_specific
7573	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7574	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7575	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	exon_specific
7576	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	exon_specific
7577	chr16_specific	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7578	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7579	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7580	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7581	chr16_specific	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7582	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7583	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7584	chr16_specific	hap1_specific_nonrepetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7585	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7586	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7587	chr16_specific	hap1_specific_nonrepetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7588	chr16_specific	hap1_specific_nonrepetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7589	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	intergenic_specific
7590	categorized	hap1_specific_repetitive	hsat2_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7591	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intron_specific
7592	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7593	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
7594	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
7595	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7596	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	exon_specific
7597	chr16_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7598	chr16_specific	hap1_specific_repetitive	ct_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7599	chr16_specific	hap1_specific_nonrepetitive	ct_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7600	chr16_specific	hap1_specific_nonrepetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intron_specific
7601	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7602	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7603	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7604	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7605	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7606	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7607	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7608	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7609	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
